24.7,0.29748,0.168193
24.8,0.314299,0.138445
24.9,0.328143,0.107015
25,0.338845,0.0742006
25.1,0.346265,0.0403161
25.2,0.350297,0.0056896
25.3,0.350865,-0.0293401
25.4,0.347931,-0.0644266
25.5,0.341489,-0.0992198
25.6,0.331567,-0.133369
25.7,0.31823,-0.166525
25.8,0.301577,-0.198348
25.9,0.281743,-0.228506
26,0.258892,-0.25668
26.1,0.233224,-0.28257
26.2,0.204967,-0.305892
26.3,0.174378,-0.326389
26.4,0.141739,-0.343826
26.5,0.107356,-0.358
26.6,0.0715563,-0.368736
26.7,0.0346827,-0.375892
26.8,-0.00290645,-0.37936
26.9,-0.0408424,-0.379069
27,-0.0787494,-0.374985
27.1,-0.116248,-0.36711
27.2,-0.152959,-0.355485
27.3,-0.188507,-0.340189
27.4,-0.222526,-0.321339
27.5,-0.25466,-0.299086
27.6,-0.284569,-0.27362
27.7,-0.311931,-0.245163
27.8,-0.336447,-0.21397
27.9,-0.357844,-0.180325
28,-0.375877,-0.144541
28.1,-0.390331,-0.106953
28.2,-0.401026,-0.0679202
28.3,-0.407818,-0.0278176
28.4,-0.4106,0.0129642
28.5,-0.409303,0.0540242
28.6,-0.403901,0.0949546
28.7,-0.394405,0.135345
28.8,-0.380871,0.174785
28.9,-0.363392,0.212872
29,-0.342105,0.249212
29.1,-0.317184,0.283422
29.2,-0.288842,0.31514
29.3,-0.257328,0.344025
29.4,-0.222925,0.369757
29.5,-0.18595,0.39205
29.6,-0.146745,0.410645
29.7,-0.10568,0.425319
29.8,-0.0631482,0.435887
29.9,-0.0195595,0.442202
30,0.0246608,0.444158
30.1,0.0690766,0.441692
30.2,0.113246,0.434784
30.3,0.156724,0.42346
30.4,0.19907,0.407787
30.5,0.239849,0.38788
30.6,0.278637,0.363896
30.7,0.315027,0.336032
30.8,0.34863,0.304529
30.9,0.379083,0.269666
31,0.406049,0.231758
31.1,0.429225,0.191153
31.2,0.44834,0.14823
31.3,0.463163,0.103396
31.4,0.473503,0.0570801
31.5,0.479211,0.0097298
31.6,0.480184,-0.0381913
31.7,0.476365,-0.0862097
31.8,0.467744,-0.133846
31.9,0.454359,-0.180621
32,0.436297,-0.226057
32.1,0.413692,-0.269686
32.2,0.386723,-0.311055
32.3,0.355617,-0.349728
32.4,0.320645,-0.385289
32.5,0.282116,-0.417354
32.6,0.24038,-0.445566
32.7,0.195824,-0.469604
32.8,0.148863,-0.489186
32.9,0.0999448,-0.504072
33,0.0495376,-0.514067
33.1,-0.00186906,-0.519021
33.2,-0.0537711,-0.518834
33.3,-0.105654,-0.513457
33.4,-0.157,-0.502891
33.5,-0.207289,-0.487191
33.6,-0.256008,-0.466462
33.7,-0.302655,-0.440861
33.8,-0.346741,-0.410596
33.9,-0.3878,-0.375922
34,-0.425392,-0.337142
34.1,-0.459107,-0.294603
34.2,-0.488567,-0.248692
34.3,-0.513436,-0.199835
34.4,-0.53342,-0.148492
34.5,-0.548269,-0.0951496
34.6,-0.557784,-0.0403227
34.7,-0.561816,0.0154556
34.8,-0.56027,0.0716372
34.9,-0.553107,0.127664
35,-0.54034,0.182975
35.1,-0.522043,0.237009
35.2,-0.498342,0.289213
35.3,-0.469421,0.339047
35.4,-0.435516,0.385989
35.5,-0.396917,0.429541
35.6,-0.353963,0.469233
35.7,-0.307039,0.504629
35.8,-0.256577,0.535333
35.9,-0.203043,0.560991
36,-0.146944,0.581295
36.1,-0.0888147,0.595989
36.2,-0.0292158,0.604871
36.3,0.0312713,0.607792
36.4,0.0920506,0.604665
36.5,0.152517,0.59546
36.6,0.212063,0.580209
36.7,0.270084,0.559002
36.8,0.325984,0.531994
36.9,0.379184,0.499395
37,0.429123,0.461477
37.1,0.475271,0.418565
37.2,0.517127,0.371038
37.3,0.554231,0.319325
37.4,0.586164,0.263902
37.5,0.612554,0.205285
37.6,0.633082,0.14403
37.7,0.647485,0.0807219
37.8,0.655557,0.0159733
37.9,0.657155,-0.0495824
38,0.652197,-0.115298
38.1,0.640667,-0.180518
38.2,0.622615,-0.244584
38.3,0.598157,-0.306846
38.4,0.567472,-0.366661
38.5,0.530806,-0.423409
38.6,0.488465,-0.476489
38.7,0.440816,-0.525336
38.8,0.388283,-0.569417
38.9,0.331341,-0.608246
39,0.270516,-0.64138
39.1,0.206378,-0.668431
39.2,0.139535,-0.689069
39.3,0.0706283,-0.703023
39.4,0.000325992,-0.710085
39.5,-0.0706825,-0.710118
39.6,-0.141694,-0.70305
39.7,-0.211999,-0.68888
39.8,-0.280887,-0.66768
39.9,-0.347655,-0.639592
